id,youtube_id,title,comments,description,duration,event,film_date,languages,main_speaker,published_date,speaker_occupation,url,views
2234,P9B8PmUR64U,What can we learn from shortcuts?,30,"How do you build a product people really want? Allow consumers to be a part of the process. \"Empathy for what your customers want is probably the biggest leading indicator of business success,\" says designer Tom Hulme. In this short talk, Hulme lays out three insightful examples of the intersection of design and user experience, where people have developed their own desire paths out of necessity. Once you know how to spot them, you'll start noticing them everywhere.",440,TED2016,1455667200,29,Tom Hulme,1466779565,"Designer, venturer",https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts,1396369
2235,-hY9QSdaReY,How a blind astronomer found a way to hear the stars,24,"Wanda Diaz Merced studies the light emitted by gamma-ray bursts, the most energetic events in the universe. When she lost her sight and was left without a way to do her science, she had a revelatory insight: the light curves she could no longer see could be translated into sound. Through sonification, she regained mastery over her work, and now she's advocating for a more inclusive scientific community. \"Science is for everyone,\" she says. \"It has to be available to everyone, because we are all natural explorers.\"",675,TED2016,1455580800,23,Wanda Diaz Merced,1467038171,Sonic astrophysicist,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,803813
2236,uSUOdu_5MPc,How computers are learning to be creative,36,"We're on the edge of a new frontier in art and creativity -- and it's not human. Blaise Agüera y Arcas, principal scientist at Google, works with deep neural networks for machine perception and distributed learning. In this captivating demo, he shows how neural nets trained to recognize images can be run in reverse, to generate them. The results: spectacular, hallucinatory collages (and poems!) that defy categorization. \"Perception and creativity are very intimately connected,\" Agüera y Arcas says. \"Any creature, any being that is able to do perceptual acts is also able to create.\"",1054,TED@BCG Paris,1463529600,22,Blaise Agüera y Arcas,1467125161,Software architect,https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,1413042
2237,w4RLfVxTGH4,Why you think you're right -- even if you're wrong,126,"Perspective is everything, especially when it comes to examining your beliefs. Are you a soldier, prone to defending your viewpoint at all costs -- or a scout, spurred by curiosity? Julia Galef examines the motivations behind these two mindsets and how they shape the way we interpret information, interweaved with a compelling history lesson from 19th-century France. When your steadfast opinions are tested, Galef asks: \"What do you most yearn for? Do you yearn to defend your own beliefs or do you yearn to see the world as clearly as you possibly can?\"",697,TEDxPSU,1456617600,35,Julia Galef,1467214268,Writer,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,3210972
2238,Sd7lvPpDDUg,"Clues to prehistoric times, found in blind cavefish",30,"TED Fellow Prosanta Chakrabarty explores hidden parts of the world in search of new species of cave-dwelling fish. These subterranean creatures have developed fascinating adaptations, and they provide biological insights into blindness as well as geological clues about how the continents broke apart million of years ago. Contemplate deep time in this short talk.",289,TED2016,1455494400,32,Prosanta Chakrabarty,1467299918,Ichthyologist,https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish,971212
2239,Znc6TJAAXFU,"\"Redemption Song\"",40,"John Legend is on a mission to transform America's criminal justice system. Through his Free America campaign, he's encouraging rehabilitation and healing in our prisons, jails and detention centers -- and giving hope to those who want to create a better life after serving their time. With a spoken-word prelude from James Cavitt, an inmate at San Quentin State Prison, Legend treats us to his version of Bob Marley's \"Redemption Song.\" \"Won't you help to sing these songs of freedom?\"",518,TED2016,1455494400,28,John Legend,1467385734,"Singer, musician, composer",https://www.ted.com/talks/john_legend_redemption_song,1538107
2240,8yqAD0MX3Zk,How Syria's architecture laid the foundation for brutal war,65,"What caused the war in Syria? Oppression, drought and religious differences all played key roles, but Marwa Al-Sabouni suggests another reason: architecture. Speaking to us over the Internet from Homs, where for the last six years she has watched the war tear her city apart, Al-Sabouni suggests that Syria's architecture divided its once tolerant and multicultural society into single-identity enclaves defined by class and religion. The country's future now depends on how it chooses to rebuild.",625,TEDSummit,1466899200,27,Marwa Al-Sabouni,1467731731,Architect,https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war,888896
2241,dcwuBo4PvE0,Why Brexit happened -- and what to do next,353,"We are embarrassingly unaware of how divided our societies are, and Brexit grew out of a deep, unexamined divide between those that fear globalization and those that embrace it, says social scientist Alexander Betts. How do we now address that fear as well as growing disillusionment with the political establishment, while refusing to give in to xenophobia and nationalism? Join Betts as he discusses four post-Brexit steps toward a more inclusive world.",1042,TEDSummit,1467158400,33,Alexander Betts,1467818768,Social scientist,https://www.ted.com/talks/alexander_betts_why_brexit_happened_and_what_to_do_next,2432449
2242,B4a0NvLTebw,"Why I keep speaking up, even when people mock my accent",112,"Artist Safwat Saleem grew up with a stutter -- but as an independent animator, he decided to do his own voiceovers to give life to his characters. When YouTube commenters started mocking his Pakistani accent, it crushed him, and his voice began to leave his work. Hear how this TED Fellow reclaimed his voice and confidence in this charming, thoughtful talk.",648,TED2016,1455494400,26,Safwat Saleem,1467904870,"Artist, graphic designer, filmmaker",https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent,1370547
2243,g2m97gPI70I,"When we design for disability, we all benefit",30,"\"I believe that losing my hearing was one of the greatest gifts I've ever received,\" says Elise Roy. As a disability rights lawyer and design thinker, she knows that being Deaf gives her a unique way of experiencing and reframing the world -- a perspective that could solve some of our largest problems. As she says: \"When we design for disability first, you often stumble upon solutions that are better than those when we design for the norm.\"",797,TEDxMidAtlantic,1443139200,26,Elise Roy,1467987813,"Lawyer, artist, human rights advocate",https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit,1162751
2244,b28brIs1OmM,3 lessons on success from an Arab businesswoman,38,"Professional Arab women juggle more responsibilities than their male counterparts, and they face more cultural rigidity than Western women. What can their success teach us about tenacity, competition, priorities and progress? Tracing her career as an engineer, advocate and mother in Abu Dhabi, Leila Hoteit shares three lessons for thriving in the modern world.",842,TED@BCG Paris,1463529600,28,Leila Hoteit,1468249217,Women's advocate,https://www.ted.com/talks/leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,1827512
2245,i1MRJrm9Gts,What will be the next big scientific breakthrough?,55,"Throughout history, speculation has spurred beautiful, revolutionary science -- opening our eyes to entirely new universes. \"I'm not talking about science that takes baby steps,\" says Eric Haseltine. \"I'm talking about science that takes enormous leaps.\" In this talk, Haseltine passionately takes us to the edges of intellectual pursuit with two ideas -- one that's already made history, and the other that's digging into one of humanity's biggest questions with admirable ambition (and a healthy dose of skepticism from many).",647,TED Talks Live,1446681600,29,Eric Haseltine,1468335904,"Author, futurist, innovator",https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough,1475291
